analytical,estimate [X],estimate [Y],estimate [Z],P [X],P [Y],P [Z],Cd [X],Cd [Y],Cd [Z],avg_steps,rand_count,
0.3678671419620514,0.24706940352916718,0.24706940352916718,0.24706940352916718,0.4057227671146393,0.9066958427429199,0.23377737402915955,0.5,0.271232008934021,0.728767991065979,73.77734375,2567608,
-0.3535533845424652,-0.3238375186920166,-0.3238375186920166,-0.3238375186920166,-0.9238795042037964,0.3826834261417389,0.0,0.5,0.7998495101928711,0.20015046000480652,65.2373046875,2270278,
-0.3535533845424652,-0.28881463408470154,-0.28881463408470154,-0.28881463408470154,0.9238795042037964,-0.3826834261417389,0.0,0.5,0.7674209475517273,0.2325790524482727,101.955078125,3548644,
0.0,-0.02314027026295662,-0.02314027026295662,-0.02314027026295662,1.2013309001922607,0.0,0.6933397650718689,0.5,0.5214262008666992,0.47857382893562317,138.36328125,4816232,
-0.4322342276573181,-0.37371987104415894,-0.37371987104415894,-0.37371987104415894,1.0759997367858887,-0.4017047584056854,-0.6808820962905884,0.5,0.8460369110107422,0.1539630889892578,128.9638671875,4488982,
0.0,0.04692353680729866,0.04692353680729866,0.04692353680729866,1.0290237665176392,0.0,-0.24278125166893005,0.5,0.45655232667922974,0.5434476733207703,110.5546875,3848048,
0.0,0.08503106236457825,0.08503106236457825,0.08503106236457825,0.5927867889404297,0.0,-0.9505123496055603,0.5,0.4212675094604492,0.5787324905395508,104.341796875,3631740,
0.3535533845424652,0.26462388038635254,0.26462388038635254,0.26462388038635254,0.3826834261417389,0.9238795042037964,0.0,0.5,0.25497788190841675,0.7450221180915833,82.583984375,2874220,
0.3678671419620514,0.28388336300849915,0.28388336300849915,0.28388336300849915,0.4057227671146393,0.9066958427429199,-0.23377737402915955,0.5,0.23714500665664673,0.7628549933433533,84.564453125,2943172,
0.3535533845424652,0.31653228402137756,0.31653228402137756,0.31653228402137756,-0.9238795042037964,-0.3826834261417389,0.0,0.5,0.20691454410552979,0.7930854558944702,63.86328125,2222440,
-0.13350725173950195,-0.09570322185754776,-0.09570322185754776,-0.09570322185754776,0.328268438577652,-0.4067014753818512,0.835426926612854,0.5,0.5886141061782837,0.4113859236240387,87.47265625,3044424,
-0.13350725173950195,-0.05367375910282135,-0.05367375910282135,-0.05367375910282135,0.328268438577652,-0.4067014753818512,-0.835426926612854,0.5,0.5496978759765625,0.4503020942211151,85.5126953125,2976186,
-0.3678671419620514,-0.258757084608078,-0.258757084608078,-0.258757084608078,0.4057227671146393,-0.9066958427429199,0.23377737402915955,0.5,0.7395898699760437,0.2604101300239563,83.806640625,2916788,
0.055965013802051544,0.06034637242555618,0.06034637242555618,0.06034637242555618,-0.09079477936029434,-0.6163902282714844,0.6240503191947937,0.5,0.4441237449645996,0.5558762550354004,65.427734375,2276908,
-0.35511425137519836,-0.34206002950668335,-0.34206002950668335,-0.34206002950668335,0.9485121965408325,-0.3743908107280731,0.21648657321929932,0.5,0.8167222738265991,0.18327775597572327,105.044921875,3656220,
0.0,0.006651149597018957,0.006651149597018957,0.006651149597018957,0.5927867889404297,0.0,0.9505123496055603,0.5,0.4938415288925171,0.5061584711074829,104.3291015625,3631298,
0.17446093261241913,0.16488327085971832,0.16488327085971832,0.16488327085971832,-0.4373572766780853,-0.3988979756832123,0.546682596206665,0.5,0.34733033180236816,0.6526696681976318,65.42578125,2276840,
-0.055965013802051544,-0.05801587179303169,-0.05801587179303169,-0.05801587179303169,-0.09079477936029434,0.6163902282714844,0.6240503191947937,0.5,0.5537184476852417,0.4462815821170807,71.31640625,2481928,
0.4322342276573181,0.36795350909233093,0.36795350909233093,0.36795350909233093,1.0759997367858887,0.4017047584056854,0.6808820962905884,0.5,0.15930235385894775,0.8406976461410522,125.4599609375,4366990,
0.13350725173950195,0.10459648072719574,0.10459648072719574,0.10459648072719574,0.328268438577652,0.4067014753818512,0.835426926612854,0.5,0.40315139293670654,0.5968486070632935,90.0234375,3133232,
0.35511425137519836,0.2821591794490814,0.2821591794490814,0.2821591794490814,0.9485121965408325,0.3743908107280731,0.21648657321929932,0.5,0.23874151706695557,0.7612584829330444,105.615234375,3676076,
-0.3535533845424652,-0.31800711154937744,-0.31800711154937744,-0.31800711154937744,-0.3826834261417389,0.9238795042037964,0.0,0.5,0.7944509983062744,0.2055489867925644,62.935546875,2190140,
-0.17446093261241913,-0.17242169380187988,-0.17242169380187988,-0.17242169380187988,-0.4373572766780853,0.3988979756832123,0.546682596206665,0.5,0.6596497297286987,0.34035030007362366,63.3115234375,2203230,
0.13350725173950195,0.08316858112812042,0.08316858112812042,0.08316858112812042,0.328268438577652,0.4067014753818512,-0.835426926612854,0.5,0.4229920506477356,0.5770079493522644,88.1826171875,3069142,
-0.3535533845424652,-0.2673335671424866,-0.2673335671424866,-0.2673335671424866,0.3826834261417389,-0.9238795042037964,0.0,0.5,0.7475310564041138,0.25246894359588623,78.3447265625,2726626,
-0.5102280378341675,-0.4264307916164398,-0.4264307916164398,-0.4264307916164398,0.7323680520057678,-0.6966825723648071,0.22965721786022186,0.5,0.894843339920044,0.10515668988227844,92.263671875,3211228,
